   4   3  31   2    0.0149
   4   3  32   2    0.0142
   4   3  33   2    0.0135
   4   3  34   2    0.0129
   4   3  35   2    0.0123
   4   3  36   2    0.0118
   4   3  37   2    0.0113
   4   3  38   2    0.0108
   4   3  39   2    0.0104
   4   3  40   2    0.0100
   5   1   1   0    0.2087
   5   1   2   0    0.7740
   5   1   3   0    2.2596
   5   1   4   0    8.5178
   5   1   6   0    7.4086
   5   1   7   0    2.8348
   5   1   8   0    1.6381
   5   1   9   0    1.1195
   5   1  10   0    0.8372
   5   1  11   0    0.6618
   5   1  12   0    0.5432
   5   1  13   0    0.4581
   5   1  14   0    0.3942
   5   1  15   0    0.3447
   5   1  16   0    0.3052
   5   1  17   0    0.2730
   5   1  18   0    0.2464
   5   1  19   0    0.2240
   5   1  20   0    0.2050
   5   1  21   0    0.1886
   5   1  22   0    0.1743
   5   1  23   0    0.1618
   5   1  24   0    0.1508
   5   1  25   0    0.1410
   5   1  26   0    0.1323
   5   1  27   0    0.1244
   5   1  28   0    0.1173
   5   1  29   0    0.1109
   5   1  30   0    0.1050
   5   1  31   0    0.0997
   5   1  32   0    0.0948
   5   1  33   0    0.0903
   5   1  34   0    0.0861
   5   1  35   0    0.0823
   5   1  36   0    0.0788
   5   1  37   0    0.0754
   5   1  38   0    0.0724
   5   1  39   0    0.0695
   5   1  40   0    0.0668
   5   2   2   1    0.9751
   5   2   3   1    2.9683
   5   2   4   1   11.0389
   5   2   6   1    5.4270
   5   2   7   1    1.9889
   5   2   8   1    1.1208
   5   2   9   1    0.7537
   5   2  10   1    0.5573
   5   2  11   1    0.4371
   5   2  12   1    0.3566
   5   2  13   1    0.2994
   5   2  14   1    0.2567
   5   2  15   1    0.2238
   5   2  16   1    0.1977
   5   2  17   1    0.1765
   5   2  18   1    0.1591
   5   2  19   1    0.1444
   5   2  20   1    0.1320
   5   2  21   1    0.1213
   5   2  22   1    0.1120
   5   2  23   1    0.1039
   5   2  24   1    0.0968
   5   2  25   1    0.0904
   5   2  26   1    0.0848
   5   2  27   1    0.0797
   5   2  28   1    0.0751
   5   2  29   1    0.0710
   5   2  30   1    0.0672
   5   2  31   1    0.0638
   5   2  32   1    0.0606
   5   2  33   1    0.0577
   5   2  34   1    0.0551
   5   2  35   1    0.0526
   5   2  36   1    0.0503
   5   2  37   1    0.0482
   5   2  38   1    0.0462
   5   2  39   1    0.0444
   5   2  40   1    0.0427
   5   3   3   2    3.3187
   5   3   4   2   14.0653
   5   3   6   2    3.6511
   5   3   7   2    1.2584
   5   3   8   2    0.6842
   5   3   9   2    0.4496
   5   3  10   2    0.3272
   5   3  11   2    0.2537
   5   3  12   2    0.2053
   5   3  13   2    0.1712
   5   3  14   2    0.1460
   5   3  15   2    0.1268
   5   3  16   2    0.1116
   5   3  17   2    0.0994
   5   3  18   2    0.0894
   5   3  19   2    0.0810
   5   3  20   2    0.0739
   5   3  21   2    0.0678
   5   3  22   2    0.0626
   5   3  23   2    0.0580
   5   3  24   2    0.0539
   5   3  25   2    0.0504
   5   3  26   2    0.0472
   5   3  27   2    0.0443
   5   3  28   2    0.0418
   5   3  29   2    0.0394
   5   3  30   2    0.0373
   5   3  31   2    0.0354
   5   3  32   2    0.0336
   5   3  33   2    0.0320
   5   3  34   2    0.0305
   5   3  35   2    0.0292
   5   3  36   2    0.0279
   5   3  37   2    0.0267
   5   3  38   2    0.0256
   5   3  39   2    0.0246
   5   3  40   2    0.0236
   5   4   4   3   17.7206
   5   4   6   3    2.0183
   5   4   7   3    0.6360
   5   4   8   3    0.3284
   5   4   9   3    0.2088
   5   4  10   3    0.1486
   5   4  11   3    0.1134
   5   4  12   3    0.0907
   5   4  13   3    0.0749
   5   4  14   3    0.0635
   5   4  15   3    0.0548
   5   4  16   3    0.0480
   5   4  17   3    0.0426
   5   4  18   3    0.0382
   5   4  19   3    0.0345
   5   4  20   3    0.0314
   5   4  21   3    0.0288
   5   4  22   3    0.0265
   5   4  23   3    0.0245
   5   4  24   3    0.0228
   5   4  25   3    0.0213
   5   4  26   3    0.0199
   5   4  27   3    0.0187
   5   4  28   3    0.0176
   5   4  29   3    0.0166
   5   4  30   3    0.0157
   5   4  31   3    0.0149
   5   4  32   3    0.0141
   5   4  33   3    0.0134
   5   4  34   3    0.0128
   5   4  35   3    0.0122
   5   4  36   3    0.0117
   5   4  37   3    0.0112
   5   4  38   3    0.0107
   5   4  39   3    0.0103
   5   4  40   3    0.0099
   6   1   1   0    0.1551
   6   1   2   0    0.5404
   6   1   3   0    1.3602
   6   1   4   0    3.4545
   6   1   5   0   12.2139
   6   1   7   0   10.8680
   6   1   8   0    4.1077
   6   1   9   0    2.3535
   6   1  10   0    1.5992
   6   1  11   0    1.1913
   6   1  12   0    0.9394
   6   1  13   0    0.7699
   6   1  14   0    0.6486
   6   1  15   0    0.5579
   6   1  16   0    0.4877
   6   1  17   0    0.4319
   6   1  18   0    0.3865
   6   1  19   0    0.3490
   6   1  20   0    0.3175
   6   1  21   0    0.2906
   6   1  22   0    0.2675
   6   1  23   0    0.2474
   6   1  24   0    0.2299
   6   1  25   0    0.2143
   6   1  26   0    0.2006
   6   1  27   0    0.1882
   6   1  28   0    0.1772
   6   1  29   0    0.1672
   6   1  30   0    0.1581
   6   1  31   0    0.1499
   6   1  32   0    0.1423
   6   1  33   0    0.1354
   6   1  34   0    0.1291
   6   1  35   0    0.1232
   6   1  36   0    0.1178
   6   1  37   0    0.1128
   6   1  38   0    0.1081
   6   1  39   0    0.1037
   6   1  40   0    0.0997
   6   2   2   1    0.6618
   6   2   3   1    1.7411
   6   2   4   1    4.3865
   6   2   5   1   15.1655
   6   2   7   1    8.4548
   6   2   8   1    3.0814
   6   2   9   1    1.7270
   6   2  10   1    1.1564
   6   2  11   1    0.8525
   6   2  12   1    0.6672
   6   2  13   1    0.5436
   6   2  14   1    0.4559
   6   2  15   1    0.3908
   6   2  16   1    0.3406
   6   2  17   1    0.3009
   6   2  18   1    0.2688
   6   2  19   1    0.2423
   6   2  20   1    0.2200
   6   2  21   1    0.2012
   6   2  22   1    0.1850
   6   2  23   1    0.1710
   6   2  24   1    0.1587
   6   2  25   1    0.1479
   6   2  26   1    0.1383
   6   2  27   1    0.1297
   6   2  28   1    0.1220
   6   2  29   1    0.1151
   6   2  30   1    0.1088
   6   2  31   1    0.1031
   6   2  32   1    0.0979
   6   2  33   1    0.0931
   6   2  34   1    0.0887
   6   2  35   1    0.0847
   6   2  36   1    0.0809
   6   2  37   1    0.0774
   6   2  38   1    0.0742
   6   2  39   1    0.0712
   6   2  40   1    0.0684
   6   3   3   2    1.7982
   6   3   4   2    5.1775
   6   3   5   2   18.5850
   6   3   7   2    6.2667
   6   3   8   2    2.1739
   6   3   9   2    1.1823
   6   3  10   2    0.7759
   6   3  11   2    0.5640
   6   3  12   2    0.4368
   6   3  13   2    0.3531
   6   3  14   2    0.2943
   6   3  15   2    0.2510
   6   3  16   2    0.2179
   6   3  17   2    0.1919
   6   3  18   2    0.1709
   6   3  19   2    0.1537
   6   3  20   2    0.1394
   6   3  21   2    0.1272
   6   3  22   2    0.1168
   6   3  23   2    0.1078
   6   3  24   2    0.1000
   6   3  25   2    0.0931
   6   3  26   2    0.0869
   6   3  27   2    0.0815
   6   3  28   2    0.0766
   6   3  29   2    0.0722
   6   3  30   2    0.0682
   6   3  31   2    0.0646
   6   3  32   2    0.0613
   6   3  33   2    0.0583
   6   3  34   2    0.0555
   6   3  35   2    0.0530
   6   3  36   2    0.0506
   6   3  37   2    0.0484
   6   3  38   2    0.0464
   6   3  39   2    0.0445
   6   3  40   2    0.0428
   6   4   4   3    5.2509
   6   4   5   3   22.5651
   6   4   7   3    4.2590
   6   4   8   3    1.3813
   6   4   9   3    0.7211
   6   4  10   3    0.4606
   6   4  11   3    0.3285
   6   4  12   3    0.2508
   6   4  13   3    0.2006
   6   4  14   3    0.1658
   6   4  15   3    0.1405
   6   4  16   3    0.1213
   6   4  17   3    0.1064
   6   4  18   3    0.0944
   6   4  19   3    0.0847
   6   4  20   3    0.0765
   6   4  21   3    0.0697
   6   4  22   3    0.0639
   6   4  23   3    0.0589
   6   4  24   3    0.0545
   6   4  25   3    0.0507
   6   4  26   3    0.0473
   6   4  27   3    0.0443
   6   4  28   3    0.0416
   6   4  29   3    0.0392
   6   4  30   3    0.0370
   6   4  31   3    0.0350
   6   4  32   3    0.0332
   6   4  33   3    0.0316
   6   4  34   3    0.0300
   6   4  35   3    0.0286
   6   4  36   3    0.0274
   6   4  37   3    0.0262
   6   4  38   3    0.0251
   6   4  39   3    0.0240
   6   4  40   3    0.0231
   6   5   5   4   27.2145
   6   5   7   4    2.3742
   6   5   8   4    0.6995
   6   5   9   4    0.3448
   6   5  10   4    0.2121
   6   5  11   4    0.1474
   6   5  12   4    0.1104
   6   5  13   4    0.0870
   6   5  14   4    0.0712
   6   5  15   4    0.0598
   6   5  16   4    0.0512
   6   5  17   4    0.0447
   6   5  18   4    0.0394
   6   5  19   4    0.0352
   6   5  20   4    0.0317
   6   5  21   4    0.0288
   6   5  22   4    0.0263
   6   5  23   4    0.0242
   6   5  24   4    0.0224
   6   5  25   4    0.0208
   6   5  26   4    0.0194
   6   5  27   4    0.0181
   6   5  28   4    0.0170
   6   5  29   4    0.0160
   6   5  30   4    0.0151
   6   5  31   4    0.0143
   6   5  32   4    0.0135
   6   5  33   4    0.0128
   6   5  34   4    0.0122
   6   5  35   4    0.0116
   6   5  36   4    0.0111
   6   5  37   4    0.0106
   6   5  38   4    0.0102
   6   5  39   4    0.0097
   6   5  40   4    0.0093
   7   1   1   0    0.1214
   7   1   2   0    0.4080
   7   1   3   0    0.9514
   7   1   4   0    2.0619
   7   1   5   0    4.8699
   7   1   6   0   16.5587
   7   1   8   0   14.9783
   7   1   9   0    5.6059
   7   1  10   0    3.1888
   7   1  11   0    2.1556
   7   1  12   0    1.5998
   7   1  13   0    1.2583
   7   1  14   0    1.0293
   7   1  15   0    0.8661
   7   1  16   0    0.7444
   7   1  17   0    0.6504
   7   1  18   0    0.5759
   7   1  19   0    0.5153
   7   1  20   0    0.4653
   7   1  21   0    0.4234
   7   1  22   0    0.3877
   7   1  23   0    0.3570
   7   1  24   0    0.3303
   7   1  25   0    0.3070
   7   1  26   0    0.2864
   7   1  27   0    0.2681
   7   1  28   0    0.2517
   7   1  29   0    0.2370
   7   1  30   0    0.2238
   7   1  31   0    0.2117
   7   1  32   0    0.2008
   7   1  33   0    0.1908
   7   1  34   0    0.1816
   7   1  35   0    0.1732
   7   1  36   0    0.1654
   7   1  37   0    0.1582
   7   1  38   0    0.1515
   7   1  39   0    0.1452
   7   1  40   0    0.1395
   7   2   2   1    0.4916
   7   2   3   1    1.1997
   7   2   4   1    2.5859
   7   2   5   1    6.0047
   7   2   6   1   19.9438
   7   2   8   1   12.1309
   7   2   9   1    4.3997
   7   2  10   1    2.4541
   7   2  11   1    1.6368
   7   2  12   1    1.2031
   7   2  13   1    0.9394
   7   2  14   1    0.7642
   7   2  15   1    0.6402
   7   2  16   1    0.5483
   7   2  17   1    0.4777
   7   2  18   1    0.4219
   7   2  19   1    0.3768
   7   2  20   1    0.3397
   7   2  21   1    0.3086
   7   2  22   1    0.2822
   7   2  23   1    0.2596
   7   2  24   1    0.2400
   7   2  25   1    0.2228
   7   2  26   1    0.2077
   7   2  27   1    0.1943
   7   2  28   1    0.1824
   7   2  29   1    0.1716
   7   2  30   1    0.1619
   7   2  31   1    0.1532
   7   2  32   1    0.1452
   7   2  33   1    0.1379
   7   2  34   1    0.1312
   7   2  35   1    0.1251
   7   2  36   1    0.1194
   7   2  37   1    0.1142
   7   2  38   1    0.1093
   7   2  39   1    0.1048
   7   2  40   1    0.1006
   7   3   3   2    1.1876
   7   3   4   2    2.9295
   7   3   5   2    7.0865
   7   3   6   2   23.7722
   7   3   8   2    9.5220
   7   3   9   2    3.3141
   7   3  10   2    1.8013
   7   3  11   2    1.1803
   7   3  12   2    0.8565
   7   3  13   2    0.6624
   7   3  14   2    0.5348
   7   3  15   2    0.4454
   7   3  16   2    0.3797
   7   3  17   2    0.3295
   7   3  18   2    0.2901
   7   3  19   2    0.2584
   7   3  20   2    0.2324
   7   3  21   2    0.2107
   7   3  22   2    0.1924
   7   3  23   2    0.1767
   7   3  24   2    0.1631
   7   3  25   2    0.1513
   7   3  26   2    0.1409
   7   3  27   2    0.1317
   7   3  28   2    0.1235
   7   3  29   2    0.1162
   7   3  30   2    0.1095
   7   3  31   2    0.1036
   7   3  32   2    0.0981
   7   3  33   2    0.0931
   7   3  34   2    0.0886
   7   3  35   2    0.0844
   7   3  36   2    0.0806
   7   3  37   2    0.0770
   7   3  38   2    0.0737
   7   3  39   2    0.0706
   7   3  40   2    0.0678
   7   4   4   3    2.6984
   7   4   5   3    7.8286
   7   4   6   3   28.1178
   7   4   8   3    7.1140
   7   4   9   3    2.3466
   7   4  10   3    1.2329
   7   4  11   3    0.7894
   7   4  12   3    0.5633
   7   4  13   3    0.4302
   7   4  14   3    0.3441
   7   4  15   3    0.2844
   7   4  16   3    0.2409
   7   4  17   3    0.2080
   7   4  18   3    0.1824
   7   4  19   3    0.1619
   7   4  20   3    0.1452
   7   4  21   3    0.1313
   7   4  22   3    0.1196
   7   4  23   3    0.1096
   7   4  24   3    0.1011
   7   4  25   3    0.0936
   7   4  26   3    0.0871
   7   4  27   3    0.0813
   7   4  28   3    0.0761
   7   4  29   3    0.0715
   7   4  30   3    0.0674
   7   4  31   3    0.0637
   7   4  32   3    0.0603
   7   4  33   3    0.0572
   7   4  34   3    0.0544
   7   4  35   3    0.0518
   7   4  36   3    0.0494
   7   4  37   3    0.0472
   7   4  38   3    0.0452
   7   4  39   3    0.0433
   7   4  40   3    0.0415
   7   5   5   4    7.4574
   7   5   6   4   33.0648
   7   5   8   4    4.8682
   7   5   9   4    1.4947
   7   5  10   4    0.7508
   7   5  11   4    0.4662
   7   5  12   4    0.3254
   7   5  13   4    0.2445
   7   5  14   4    0.1931
   7   5  15   4    0.1580
   7   5  16   4    0.1328
   7   5  17   4    0.1139
   7   5  18   4    0.0993
   7   5  19   4    0.0878
   7   5  20   4    0.0784
   7   5  21   4    0.0707
   7   5  22   4    0.0642
   7   5  23   4    0.0587
   7   5  24   4    0.0540
   7   5  25   4    0.0499
   7   5  26   4    0.0464
   7   5  27   4    0.0432
   7   5  28   4    0.0404
   7   5  29   4    0.0379
   7   5  30   4    0.0357
   7   5  31   4    0.0337
   7   5  32   4    0.0319
   7   5  33   4    0.0302
   7   5  34   4    0.0287
   7   5  35   4    0.0273
   7   5  36   4    0.0261
   7   5  37   4    0.0249
   7   5  38   4    0.0238
   7   5  39   4    0.0228
   7   5  40   4    0.0218
   7   6   6   5   38.7103
   7   6   8   5    2.7294
   7   6   9   5    0.7575
   7   6  10   5    0.3576
   7   6  11   5    0.2130
   7   6  12   5    0.1443
   7   6  13   5    0.1061
   7   6  14   5    0.0824
   7   6  15   5    0.0665
   7   6  16   5    0.0553
   7   6  17   5    0.0471
   7   6  18   5    0.0407
   7   6  19   5    0.0358
   7   6  20   5    0.0318
   7   6  21   5    0.0286
   7   6  22   5    0.0258
   7   6  23   5    0.0236
   7   6  24   5    0.0216
   7   6  25   5    0.0199
   7   6  26   5    0.0185
   7   6  27   5    0.0172
   7   6  28   5    0.0160
   7   6  29   5    0.0150
   7   6  30   5    0.0141
   7   6  31   5    0.0133
   7   6  32   5    0.0126
   7   6  33   5    0.0119
   7   6  34   5    0.0113
   7   6  35   5    0.0108
   7   6  36   5    0.0103
   7   6  37   5    0.0098
   7   6  38   5    0.0093
   7   6  39   5    0.0089
   7   6  40   5    0.0086
   8   1   1   0    0.0985
   8   1   2   0    0.3236
   8   1   3   0    0.7211
   8   1   4   0    1.4371
   8   1   5   0    2.8795
   8   1   6   0    6.5071
   8   1   7   0   21.5531
   8   1   9   0   19.7392
   8   1  10   0    7.3291
   8   1  11   0    4.1435
   8   1  12   0    2.7880
   8   1  13   0    2.0620
   8   1  14   0    1.6176
   8   1  15   0    1.3207
   8   1  16   0    1.1097
   8   1  17   0    0.9529
   8   1  18   0    0.8320
   8   1  19   0    0.7363
   8   1  20   0    0.6587
   8   1  21   0    0.5947
   8   1  22   0    0.5411
   8   1  23   0    0.4955
   8   1  24   0    0.4563
   8   1  25   0    0.4223
   8   1  26   0    0.3926
   8   1  27   0    0.3663
   8   1  28   0    0.3430
   8   1  29   0    0.3222
   8   1  30   0    0.3035
   8   1  31   0    0.2866
   8   1  32   0    0.2713
   8   1  33   0    0.2574
   8   1  34   0    0.2446
   8   1  35   0    0.2329
   8   1  36   0    0.2222
   8   1  37   0    0.2123
   8   1  38   0    0.2031
   8   1  39   0    0.1946
   8   1  40   0    0.1866
   8   2   2   1    0.3859
   8   2   3   1    0.9006
   8   2   4   1    1.7880
   8   2   5   1    3.5315
   8   2   6   1    7.8352
   8   2   7   1   25.3733
   8   2   9   1   16.4562
   8   2  10   1    5.9434
   8   2  11   1    3.3012
   8   2  12   1    2.1941
   8   2  13   1    1.6082
   8   2  14   1    1.2530
   8   2  15   1    1.0175
   8   2  16   1    0.8514
   8   2  17   1    0.7285
   8   2  18   1    0.6343
   8   2  19   1    0.5599
   8   2  20   1    0.4999
   8   2  21   1    0.4506
   8   2  22   1    0.4093
   8   2  23   1    0.3744
   8   2  24   1    0.3444
   8   2  25   1    0.3184
   8   2  26   1    0.2957
   8   2  27   1    0.2757
   8   2  28   1    0.2580
   8   2  29   1    0.2422
   8   2  30   1    0.2280
   8   2  31   1    0.2152
   8   2  32   1    0.2036
   8   2  33   1    0.1931
   8   2  34   1    0.1835
   8   2  35   1    0.1746
   8   2  36   1    0.1665
   8   2  37   1    0.1590
   8   2  38   1    0.1521
   8   2  39   1    0.1457
   8   2  40   1    0.1397
   8   3   3   2    0.8689
   8   3   4   2    1.9756
   8   3   5   2    4.0717
   8   3   6   2    9.1561
   8   3   7   2   29.6196
   8   3   9   2   13.4216
   8   3  10   2    4.6794
   8   3  11   2    2.5407
   8   3  12   2    1.6620
   8   3  13   2    1.2040
   8   3  14   2    0.9298
   8   3  15   2    0.7498
   8   3  16   2    0.6239
   8   3  17   2    0.5314
   8   3  18   2    0.4609
   8   3  19   2    0.4057
   8   3  20   2    0.3612
   8   3  21   2    0.3248
   8   3  22   2    0.2945
   8   3  23   2    0.2689
   8   3  24   2    0.2470
   8   3  25   2    0.2281
   8   3  26   2    0.2116
   8   3  27   2    0.1971
   8   3  28   2    0.1843
   8   3  29   2    0.1728
   8   3  30   2    0.1626
   8   3  31   2    0.1534
   8   3  32   2    0.1450
   8   3  33   2    0.1374
   8   3  34   2    0.1305
   8   3  35   2    0.1242
   8   3  36   2    0.1184
   8   3  37   2    0.1130
   8   3  38   2    0.1081
   8   3  39   2    0.1035
   8   3  40   2    0.0992
   8   4   4   3    1.7245
   8   4   5   3    4.2661
   8   4   6   3   10.2943
   8   4   7   3   34.3530
   8   4   9   3   10.6022
   8   4  10   3    3.5353
   8   4  11   3    1.8649
   8   4  12   3    1.1955
   8   4  13   3    0.8533
   8   4  14   3    0.6515
   8   4  15   3    0.5208
   8   4  16   3    0.4302
   8   4  17   3    0.3644
   8   4  18   3    0.3145
   8   4  19   3    0.2757
   8   4  20   3    0.2447
   8   4  21   3    0.2194
   8   4  22   3    0.1985
   8   4  23   3    0.1808
   8   4  24   3    0.1658
   8   4  25   3    0.1528
   8   4  26   3    0.1416
   8   4  27   3    0.1317
   8   4  28   3    0.1230
   8   4  29   3    0.1152
   8   4  30   3    0.1083
   8   4  31   3    0.1021
   8   4  32   3    0.0965
   8   4  33   3    0.0913
   8   4  34   3    0.0867
   8   4  35   3    0.0824
   8   4  36   3    0.0785
   8   4  37   3    0.0749
   8   4  38   3    0.0716
   8   4  39   3    0.0686
   8   4  40   3    0.0657
   8   5   5   4    3.6433
   8   5   6   4   10.8663
   8   5   7   4   39.6423
   8   5   9   4    7.9659
   8   5  10   4    2.5091
   8   5  11   4    1.2756
   8   5  12   4    0.7969
   8   5  13   4    0.5581
   8   5  14   4    0.4200
   8   5  15   4    0.3319
   8   5  16   4    0.2718
   8   5  17   4    0.2285
   8   5  18   4    0.1960
   8   5  19   4    0.1710
   8   5  20   4    0.1511
   8   5  21   4    0.1350
   8   5  22   4    0.1217
   8   5  23   4    0.1106
   8   5  24   4    0.1012
   8   5  25   4    0.0931
   8   5  26   4    0.0861
   8   5  27   4    0.0799
   8   5  28   4    0.0745
   8   5  29   4    0.0697
   8   5  30   4    0.0655
   8   5  31   4    0.0616
   8   5  32   4    0.0582
   8   5  33   4    0.0551
   8   5  34   4    0.0522
   8   5  35   4    0.0496
   8   5  36   4    0.0472
   8   5  37   4    0.0450
   8   5  38   4    0.0430
   8   5  39   4    0.0412
   8   5  40   4    0.0394
   8   6   6   5    9.9067
   8   6   7   5   45.5646
   8   6   9   5    5.4781
   8   6  10   5    1.6004
   8   6  11   5    0.7751
   8   6  12   5    0.4682
   8   6  13   5    0.3199
   8   6  14   5    0.2363
   8   6  15   5    0.1841
   8   6  16   5    0.1490
   8   6  17   5    0.1241
   8   6  18   5    0.1056
   8   6  19   5    0.0915
   8   6  20   5    0.0805
   8   6  21   5    0.0716
   8   6  22   5    0.0643
   8   6  23   5    0.0582
   8   6  24   5    0.0531
   8   6  25   5    0.0487
   8   6  26   5    0.0449
   8   6  27   5    0.0416
   8   6  28   5    0.0388
   8   6  29   5    0.0362
   8   6  30   5    0.0339
   8   6  31   5    0.0319
   8   6  32   5    0.0301
   8   6  33   5    0.0284
   8   6  34   5    0.0269
   8   6  35   5    0.0256
   8   6  36   5    0.0243
   8   6  37   5    0.0232
